cast_id,source_file,platform,cycle,obs_time,lat,lon,max_depth_m,storm_name,storm_season
aoml/4903254/profiles/D4903254_361.nc,aoml/4903254/profiles/D4903254_361.nc,4903254,361.0,2024-07-07T07:37:41Z,27.94914,-87.3052,2005.47998046875,BERYL,2024
aoml/4903256/profiles/D4903256_314.nc,aoml/4903256/profiles/D4903256_314.nc,4903256,314.0,2024-06-29T11:08:18Z,32.65454,-67.89352,2007.47998046875,BERYL,2024
aoml/4903256/profiles/D4903256_315.nc,aoml/4903256/profiles/D4903256_315.nc,4903256,315.0,2024-07-09T07:03:01Z,32.64719,-68.0579,2005.239990234375,BERYL,2024
aoml/4903258/profiles/D4903258_274.nc,aoml/4903258/profiles/D4903258_274.nc,4903258,274.0,2024-07-02T04:51:34Z,37.8809,-49.67484,2007.0,BERYL,2024
aoml/4903260/profiles/D4903260_173.nc,aoml/4903260/profiles/D4903260_173.nc,4903260,173.0,2024-07-06T02:58:34Z,35.39167,-49.79906,2007.6400146484375,BERYL,2024
aoml/4903273/profiles/D4903273_110.nc,aoml/4903273/profiles/D4903273_110.nc,4903273,110.0,2024-06-29T05:46:07Z,38.692,-68.5492,1998.8800048828125,BERYL,2024
aoml/4903273/profiles/D4903273_110.nc,aoml/4903273/profiles/D4903273_110.nc,4903273,110.0,2024-06-29T05:46:07Z,38.692,-68.5492,1998.8800048828125,BERYL,2024
aoml/4903273/profiles/D4903273_111.nc,aoml/4903273/profiles/D4903273_111.nc,4903273,111.0,2024-07-09T06:40:46Z,37.3371,-68.8492,1949.1300048828125,BERYL,2024
aoml/4903273/profiles/D4903273_111.nc,aoml/4903273/profiles/D4903273_111.nc,4903273,111.0,2024-07-09T06:40:46Z,37.3371,-68.8492,1949.1300048828125,BERYL,2024
aoml/4903274/profiles/R4903274_119.nc,aoml/4903274/profiles/R4903274_119.nc,4903274,119.0,2024-07-05T05:58:52Z,29.8788,-75.6253,2000.6400146484375,BERYL,2024
aoml/4903274/profiles/R4903274_119.nc,aoml/4903274/profiles/R4903274_119.nc,4903274,119.0,2024-07-05T05:58:52Z,29.8788,-75.6253,2000.6400146484375,BERYL,2024
aoml/4903276/profiles/D4903276_225.nc,aoml/4903276/profiles/D4903276_225.nc,4903276,225.0,2024-07-06T19:18:26Z,21.20523,-72.83106,2005.280029296875,BERYL,2024
aoml/4903277/profiles/D4903277_259.nc,aoml/4903277/profiles/D4903277_259.nc,4903277,259.0,2024-07-06T05:38:08Z,35.26277,-61.16887,2017.719970703125,BERYL,2024
aoml/4903279/profiles/D4903279_295.nc,aoml/4903279/profiles/D4903279_295.nc,4903279,295.0,2024-06-28T21:27:44Z,24.97764,-86.49288,2014.52001953125,BERYL,2024
aoml/4903279/profiles/D4903279_296.nc,aoml/4903279/profiles/D4903279_296.nc,4903279,296.0,2024-07-03T21:00:27Z,24.90507,-86.55273,2014.199951171875,BERYL,2024
aoml/4903279/profiles/D4903279_297.nc,aoml/4903279/profiles/D4903279_297.nc,4903279,297.0,2024-07-08T20:28:03Z,24.55926,-86.21299,2014.719970703125,BERYL,2024
aoml/4903280/profiles/D4903280_137.nc,aoml/4903280/profiles/D4903280_137.nc,4903280,137.0,2024-07-02T07:08:02Z,35.62693,-59.56517,2019.43994140625,BERYL,2024
aoml/4903329/profiles/R4903329_136.nc,aoml/4903329/profiles/R4903329_136.nc,4903329,136.0,2024-06-29T02:25:13Z,34.16865,-62.36352,2005.1199951171875,BERYL,2024
aoml/4903329/profiles/R4903329_137.nc,aoml/4903329/profiles/R4903329_137.nc,4903329,137.0,2024-07-08T23:44:16Z,34.56892,-62.60305,2007.6800537109375,BERYL,2024
aoml/4903330/profiles/R4903330_131.nc,aoml/4903330/profiles/R4903330_131.nc,4903330,131.0,2024-07-05T12:37:57Z,16.30466,-41.8164,2005.8800048828125,BERYL,2024
aoml/4903332/profiles/R4903332_132.nc,aoml/4903332/profiles/R4903332_132.nc,4903332,132.0,2024-07-01T09:00:06Z,7.93404,-50.22881,2007.0799560546875,BERYL,2024
aoml/4903332/profiles/R4903332_133.nc,aoml/4903332/profiles/R4903332_133.nc,4903332,133.0,2024-07-11T06:17:05Z,7.81248,-50.31605,2015.47998046875,BERYL,2024
aoml/4903333/profiles/R4903333_135.nc,aoml/4903333/profiles/R4903333_135.nc,4903333,135.0,2024-07-06T17:37:11Z,19.85489,-64.05183,1975.43994140625,BERYL,2024
aoml/4903335/profiles/R4903335_130.nc,aoml/4903335/profiles/R4903335_130.nc,4903335,130.0,2024-06-29T19:14:59Z,21.56565,-42.28498,2008.1600341796875,BERYL,2024
aoml/4903335/profiles/R4903335_131.nc,aoml/4903335/profiles/R4903335_131.nc,4903335,131.0,2024-07-09T16:41:35Z,21.66724,-41.86693,2007.800048828125,BERYL,2024
aoml/4903336/profiles/R4903336_128.nc,aoml/4903336/profiles/R4903336_128.nc,4903336,128.0,2024-06-30T08:29:50Z,15.32116,-50.4518,2013.43994140625,BERYL,2024
aoml/4903336/profiles/R4903336_129.nc,aoml/4903336/profiles/R4903336_129.nc,4903336,129.0,2024-07-10T05:39:33Z,15.52595,-50.45508,2009.5999755859375,BERYL,2024
aoml/4903337/profiles/R4903337_131.nc,aoml/4903337/profiles/R4903337_131.nc,4903337,131.0,2024-07-06T19:02:22Z,20.18237,-44.09057,2021.0799560546875,BERYL,2024
aoml/4903338/profiles/R4903338_123.nc,aoml/4903338/profiles/R4903338_123.nc,4903338,123.0,2024-06-28T15:01:22Z,19.01206,-43.24614,2013.719970703125,BERYL,2024
aoml/4903338/profiles/R4903338_124.nc,aoml/4903338/profiles/R4903338_124.nc,4903338,124.0,2024-07-08T12:04:40Z,19.00911,-43.24489,2007.5999755859375,BERYL,2024
aoml/4903339/profiles/R4903339_123.nc,aoml/4903339/profiles/R4903339_123.nc,4903339,123.0,2024-07-01T17:35:18Z,16.04584,-52.33392,2015.3199462890625,BERYL,2024
aoml/4903339/profiles/R4903339_123.nc,aoml/4903339/profiles/R4903339_123.nc,4903339,123.0,2024-07-01T17:35:18Z,16.04584,-52.33392,549.9600219726562,BERYL,2024
aoml/4903339/profiles/R4903339_124.nc,aoml/4903339/profiles/R4903339_124.nc,4903339,124.0,2024-07-11T14:45:52Z,15.87011,-52.59019,2007.3599853515625,BERYL,2024
aoml/4903339/profiles/R4903339_124.nc,aoml/4903339/profiles/R4903339_124.nc,4903339,124.0,2024-07-11T14:45:52Z,15.87011,-52.59019,549.9199829101562,BERYL,2024
aoml/4903340/profiles/R4903340_123.nc,aoml/4903340/profiles/R4903340_123.nc,4903340,123.0,2024-07-06T02:45:33Z,9.72093,-55.61708,2009.719970703125,BERYL,2024
aoml/4903340/profiles/R4903340_123.nc,aoml/4903340/profiles/R4903340_123.nc,4903340,123.0,2024-07-06T02:45:33Z,9.72093,-55.61708,449.8800048828125,BERYL,2024
aoml/4903341/profiles/D4903341_124.nc,aoml/4903341/profiles/D4903341_124.nc,4903341,124.0,2024-07-07T11:32:35Z,27.62952,-63.6893,2011.8399658203125,BERYL,2024
aoml/4903342/profiles/R4903342_123.nc,aoml/4903342/profiles/R4903342_123.nc,4903342,123.0,2024-06-29T20:09:51Z,16.32058,-43.86486,2005.719970703125,BERYL,2024
aoml/4903342/profiles/R4903342_124.nc,aoml/4903342/profiles/R4903342_124.nc,4903342,124.0,2024-07-09T17:26:38Z,16.70595,-43.96566,2005.6400146484375,BERYL,2024
aoml/4903343/profiles/R4903343_123.nc,aoml/4903343/profiles/R4903343_123.nc,4903343,123.0,2024-07-01T21:45:58Z,13.35822,-49.75704,2006.1600341796875,BERYL,2024
aoml/4903343/profiles/R4903343_123.nc,aoml/4903343/profiles/R4903343_123.nc,4903343,123.0,2024-07-01T21:45:58Z,13.35822,-49.75704,450.0,BERYL,2024
aoml/4903343/profiles/R4903343_124.nc,aoml/4903343/profiles/R4903343_124.nc,4903343,124.0,2024-07-11T18:44:48Z,13.32325,-49.99982,2011.3599853515625,BERYL,2024
aoml/4903343/profiles/R4903343_124.nc,aoml/4903343/profiles/R4903343_124.nc,4903343,124.0,2024-07-11T18:44:48Z,13.32325,-49.99982,449.9200134277344,BERYL,2024
aoml/4903345/profiles/R4903345_133.nc,aoml/4903345/profiles/R4903345_133.nc,4903345,133.0,2024-07-02T19:48:05Z,21.39873,-61.25762,2007.43994140625,BERYL,2024
aoml/4903346/profiles/D4903346_120.nc,aoml/4903346/profiles/D4903346_120.nc,4903346,120.0,2024-06-30T08:08:22Z,28.38519,-77.04967,1077.0799560546875,BERYL,2024
aoml/4903346/profiles/D4903346_121.nc,aoml/4903346/profiles/D4903346_121.nc,4903346,121.0,2024-07-10T04:56:49Z,27.6037,-76.42418,2007.199951171875,BERYL,2024
aoml/4903347/profiles/R4903347_133.nc,aoml/4903347/profiles/R4903347_133.nc,4903347,133.0,2024-07-01T22:57:16Z,14.65844,-55.66459,2005.6800537109375,BERYL,2024
aoml/4903347/profiles/R4903347_134.nc,aoml/4903347/profiles/R4903347_134.nc,4903347,134.0,2024-07-11T17:18:54Z,14.93572,-55.55482,2015.199951171875,BERYL,2024
aoml/4903348/profiles/D4903348_120.nc,aoml/4903348/profiles/D4903348_120.nc,4903348,120.0,2024-06-28T06:00:39Z,24.07142,-73.94171,2007.199951171875,BERYL,2024
aoml/4903348/profiles/D4903348_121.nc,aoml/4903348/profiles/D4903348_121.nc,4903348,121.0,2024-07-08T03:10:24Z,24.38617,-73.66543,2007.3599853515625,BERYL,2024
aoml/4903350/profiles/R4903350_121.nc,aoml/4903350/profiles/R4903350_121.nc,4903350,121.0,2024-06-30T23:39:46Z,14.4286,-72.93985,2007.280029296875,BERYL,2024
aoml/4903350/profiles/R4903350_121.nc,aoml/4903350/profiles/R4903350_121.nc,4903350,121.0,2024-06-30T23:39:46Z,14.4286,-72.93985,449.8800048828125,BERYL,2024
aoml/4903350/profiles/R4903350_122.nc,aoml/4903350/profiles/R4903350_122.nc,4903350,122.0,2024-07-10T20:44:21Z,14.47512,-73.02392,2017.280029296875,BERYL,2024
aoml/4903350/profiles/R4903350_122.nc,aoml/4903350/profiles/R4903350_122.nc,4903350,122.0,2024-07-10T20:44:21Z,14.47512,-73.02392,449.9599914550781,BERYL,2024
aoml/4903352/profiles/R4903352_123.nc,aoml/4903352/profiles/R4903352_123.nc,4903352,123.0,2024-06-30T21:19:15Z,20.7251,-61.89313,2007.1600341796875,BERYL,2024
aoml/4903352/profiles/R4903352_123.nc,aoml/4903352/profiles/R4903352_123.nc,4903352,123.0,2024-06-30T21:19:15Z,20.7251,-61.89313,549.9199829101562,BERYL,2024
aoml/4903352/profiles/R4903352_124.nc,aoml/4903352/profiles/R4903352_124.nc,4903352,124.0,2024-07-10T18:31:36Z,20.68864,-62.08515,2007.1199951171875,BERYL,2024
aoml/4903352/profiles/R4903352_124.nc,aoml/4903352/profiles/R4903352_124.nc,4903352,124.0,2024-07-10T18:31:36Z,20.68864,-62.08515,549.9600219726562,BERYL,2024
aoml/4903353/profiles/D4903353_243.nc,aoml/4903353/profiles/D4903353_243.nc,4903353,243.0,2024-06-30T06:30:27Z,28.62392,-88.44818,1551.9200439453125,BERYL,2024
aoml/4903353/profiles/D4903353_244.nc,aoml/4903353/profiles/D4903353_244.nc,4903353,244.0,2024-07-05T05:44:01Z,28.61665,-88.38668,1799.1600341796875,BERYL,2024
aoml/4903353/profiles/D4903353_245.nc,aoml/4903353/profiles/D4903353_245.nc,4903353,245.0,2024-07-10T04:55:28Z,28.58464,-88.43846,1789.5999755859375,BERYL,2024
aoml/4903354/profiles/D4903354_228.nc,aoml/4903354/profiles/D4903354_228.nc,4903354,228.0,2024-06-28T00:31:50Z,27.5615,-86.80553,2017.199951171875,BERYL,2024
aoml/4903354/profiles/D4903354_229.nc,aoml/4903354/profiles/D4903354_229.nc,4903354,229.0,2024-07-03T01:44:52Z,26.965,-86.28643,2017.3599853515625,BERYL,2024
aoml/4903354/profiles/D4903354_230.nc,aoml/4903354/profiles/D4903354_230.nc,4903354,230.0,2024-07-08T02:48:59Z,26.40097,-86.01569,2014.1199951171875,BERYL,2024
aoml/4903356/profiles/D4903356_236.nc,aoml/4903356/profiles/D4903356_236.nc,4903356,236.0,2024-06-28T12:53:04Z,28.09985,-89.02245,1326.47998046875,BERYL,2024
aoml/4903356/profiles/D4903356_237.nc,aoml/4903356/profiles/D4903356_237.nc,4903356,237.0,2024-07-03T11:07:54Z,28.1007,-89.02825,1331.6800537109375,BERYL,2024
aoml/4903356/profiles/D4903356_238.nc,aoml/4903356/profiles/D4903356_238.nc,4903356,238.0,2024-07-08T09:22:15Z,28.10548,-89.03571,1322.280029296875,BERYL,2024
aoml/4903372/profiles/R4903372_100.nc,aoml/4903372/profiles/R4903372_100.nc,4903372,100.0,2024-07-04T13:31:41Z,20.67293,-47.01333,2005.239990234375,BERYL,2024
aoml/4903377/profiles/R4903377_862.nc,aoml/4903377/profiles/R4903377_862.nc,4903377,862.0,2024-06-29T21:01:47Z,43.15945,-55.99224,214.0,BERYL,2024
aoml/4903377/profiles/R4903377_863.nc,aoml/4903377/profiles/R4903377_863.nc,4903377,863.0,2024-07-04T08:55:20Z,43.19006,-56.21561,214.0,BERYL,2024
aoml/4903377/profiles/R4903377_864.nc,aoml/4903377/profiles/R4903377_864.nc,4903377,864.0,2024-07-08T20:47:12Z,43.26233,-56.38022,213.9600067138672,BERYL,2024
aoml/4903456/profiles/D4903456_067.nc,aoml/4903456/profiles/D4903456_067.nc,4903456,67.0,2024-07-02T14:59:14Z,38.4077,-52.1225,1999.929931640625,BERYL,2024
aoml/4903456/profiles/D4903456_067.nc,aoml/4903456/profiles/D4903456_067.nc,4903456,67.0,2024-07-02T14:59:14Z,38.4077,-52.1225,1999.929931640625,BERYL,2024
aoml/4903458/profiles/R4903458_063.nc,aoml/4903458/profiles/R4903458_063.nc,4903458,63.0,2024-06-28T04:06:16Z,13.3064,-58.9635,1948.8900146484375,BERYL,2024
aoml/4903458/profiles/R4903458_063.nc,aoml/4903458/profiles/R4903458_063.nc,4903458,63.0,2024-06-28T04:06:16Z,13.3064,-58.9635,1948.8900146484375,BERYL,2024
aoml/4903458/profiles/R4903458_064.nc,aoml/4903458/profiles/R4903458_064.nc,4903458,64.0,2024-07-08T03:26:16Z,13.5658,-59.1494,1499.85009765625,BERYL,2024
aoml/4903458/profiles/R4903458_064.nc,aoml/4903458/profiles/R4903458_064.nc,4903458,64.0,2024-07-08T03:26:16Z,13.5658,-59.1494,1499.85009765625,BERYL,2024
aoml/4903462/profiles/R4903462_061.nc,aoml/4903462/profiles/R4903462_061.nc,4903462,61.0,2024-06-29T08:25:32Z,9.5963,-54.2861,2000.1300048828125,BERYL,2024
aoml/4903462/profiles/R4903462_061.nc,aoml/4903462/profiles/R4903462_061.nc,4903462,61.0,2024-06-29T08:25:32Z,9.5963,-54.2861,2000.1300048828125,BERYL,2024
aoml/4903462/profiles/R4903462_062.nc,aoml/4903462/profiles/R4903462_062.nc,4903462,62.0,2024-07-09T07:43:26Z,9.8051,-53.9038,1999.75,BERYL,2024
aoml/4903462/profiles/R4903462_062.nc,aoml/4903462/profiles/R4903462_062.nc,4903462,62.0,2024-07-09T07:43:26Z,9.8051,-53.9038,1999.75,BERYL,2024
aoml/4903464/profiles/D4903464_125.nc,aoml/4903464/profiles/D4903464_125.nc,4903464,125.0,2024-06-29T19:03:24Z,27.88054,-88.88208,1511.3199462890625,BERYL,2024
aoml/4903464/profiles/D4903464_126.nc,aoml/4903464/profiles/D4903464_126.nc,4903464,126.0,2024-07-04T19:50:16Z,27.85888,-88.82521,1529.239990234375,BERYL,2024
aoml/4903464/profiles/D4903464_127.nc,aoml/4903464/profiles/D4903464_127.nc,4903464,127.0,2024-07-09T20:36:08Z,27.91344,-88.90886,1503.56005859375,BERYL,2024
aoml/4903466/profiles/D4903466_126.nc,aoml/4903466/profiles/D4903466_126.nc,4903466,126.0,2024-07-02T11:35:31Z,23.56973,-83.29491,1856.0,BERYL,2024
aoml/4903466/profiles/D4903466_127.nc,aoml/4903466/profiles/D4903466_127.nc,4903466,127.0,2024-07-07T13:23:19Z,23.64988,-83.53361,2011.0400390625,BERYL,2024
aoml/4903468/profiles/D4903468_129.nc,aoml/4903468/profiles/D4903468_129.nc,4903468,129.0,2024-07-02T05:38:02Z,25.78951,-89.56987,2007.4000244140625,BERYL,2024
aoml/4903468/profiles/D4903468_130.nc,aoml/4903468/profiles/D4903468_130.nc,4903468,130.0,2024-07-07T07:12:41Z,26.09201,-89.55045,2011.47998046875,BERYL,2024
aoml/4903469/profiles/D4903469_126.nc,aoml/4903469/profiles/D4903469_126.nc,4903469,126.0,2024-06-30T02:42:33Z,23.18257,-82.65307,1593.800048828125,BERYL,2024
aoml/4903469/profiles/D4903469_127.nc,aoml/4903469/profiles/D4903469_127.nc,4903469,127.0,2024-07-05T03:18:23Z,23.19876,-82.50822,1439.3599853515625,BERYL,2024
aoml/4903469/profiles/D4903469_128.nc,aoml/4903469/profiles/D4903469_128.nc,4903469,128.0,2024-07-10T03:54:31Z,23.20047,-82.48684,1465.8399658203125,BERYL,2024
aoml/4903471/profiles/D4903471_126.nc,aoml/4903471/profiles/D4903471_126.nc,4903471,126.0,2024-07-01T14:37:56Z,27.71931,-88.86753,1615.5999755859375,BERYL,2024
aoml/4903471/profiles/D4903471_127.nc,aoml/4903471/profiles/D4903471_127.nc,4903471,127.0,2024-07-06T15:29:04Z,27.72567,-89.0509,1503.52001953125,BERYL,2024
aoml/4903471/profiles/D4903471_128.nc,aoml/4903471/profiles/D4903471_128.nc,4903471,128.0,2024-07-11T16:07:22Z,27.77527,-89.08284,1437.239990234375,BERYL,2024
aoml/4903472/profiles/R4903472_124.nc,aoml/4903472/profiles/R4903472_124.nc,4903472,124.0,2024-06-30T14:08:19Z,24.17515,-84.48097,1999.0799560546875,BERYL,2024
aoml/4903472/profiles/R4903472_125.nc,aoml/4903472/profiles/R4903472_125.nc,4903472,125.0,2024-07-05T08:48:40Z,24.42792,-84.43967,1999.0799560546875,BERYL,2024
aoml/4903472/profiles/R4903472_126.nc,aoml/4903472/profiles/R4903472_126.nc,4903472,126.0,2024-07-10T03:23:20Z,24.72524,-84.38436,1966.199951171875,BERYL,2024
aoml/4903474/profiles/D4903474_065.nc,aoml/4903474/profiles/D4903474_065.nc,4903474,65.0,2024-07-05T15:23:34Z,18.82452,-48.7343,2011.6400146484375,BERYL,2024
aoml/4903476/profiles/D4903476_062.nc,aoml/4903476/profiles/D4903476_062.nc,4903476,62.0,2024-07-01T01:26:07Z,7.19387,-50.27547,2003.239990234375,BERYL,2024
aoml/4903476/profiles/D4903476_062.nc,aoml/4903476/profiles/D4903476_062.nc,4903476,62.0,2024-07-01T01:26:07Z,7.19387,-50.27547,449.9599914550781,BERYL,2024
aoml/4903476/profiles/D4903476_063.nc,aoml/4903476/profiles/D4903476_063.nc,4903476,63.0,2024-07-11T09:47:01Z,7.41889,-49.78874,2001.5999755859375,BERYL,2024
aoml/4903476/profiles/D4903476_063.nc,aoml/4903476/profiles/D4903476_063.nc,4903476,63.0,2024-07-11T09:47:01Z,7.41889,-49.78874,449.9599914550781,BERYL,2024
aoml/4903536/profiles/D4903536_052.nc,aoml/4903536/profiles/D4903536_052.nc,4903536,52.0,2024-07-03T12:40:53Z,9.95307,-45.51908,2010.199951171875,BERYL,2024
aoml/4903543/profiles/D4903543_078.nc,aoml/4903543/profiles/D4903543_078.nc,4903543,78.0,2024-07-02T05:42:55Z,23.63431,-95.75281,2003.43994140625,BERYL,2024
aoml/4903543/profiles/D4903543_079.nc,aoml/4903543/profiles/D4903543_079.nc,4903543,79.0,2024-07-07T06:30:23Z,23.51043,-95.69053,2009.3599853515625,BERYL,2024
aoml/4903544/profiles/D4903544_078.nc,aoml/4903544/profiles/D4903544_078.nc,4903544,78.0,2024-07-02T04:58:36Z,26.33781,-85.65433,2003.47998046875,BERYL,2024
aoml/4903544/profiles/D4903544_079.nc,aoml/4903544/profiles/D4903544_079.nc,4903544,79.0,2024-07-07T05:42:42Z,26.12913,-85.68192,2007.56005859375,BERYL,2024
aoml/4903545/profiles/D4903545_078.nc,aoml/4903545/profiles/D4903545_078.nc,4903545,78.0,2024-06-30T02:57:05Z,25.60642,-86.57855,2003.6400146484375,BERYL,2024
aoml/4903545/profiles/D4903545_079.nc,aoml/4903545/profiles/D4903545_079.nc,4903545,79.0,2024-07-05T03:38:16Z,25.74644,-87.09278,2005.56005859375,BERYL,2024
aoml/4903545/profiles/D4903545_080.nc,aoml/4903545/profiles/D4903545_080.nc,4903545,80.0,2024-07-10T04:17:33Z,25.95386,-87.38506,2015.4000244140625,BERYL,2024
aoml/4903546/profiles/D4903546_078.nc,aoml/4903546/profiles/D4903546_078.nc,4903546,78.0,2024-07-01T06:28:07Z,23.73719,-95.98747,2005.4000244140625,BERYL,2024
aoml/4903546/profiles/D4903546_079.nc,aoml/4903546/profiles/D4903546_079.nc,4903546,79.0,2024-07-06T07:01:52Z,23.76178,-95.96151,2009.0799560546875,BERYL,2024
aoml/4903546/profiles/D4903546_080.nc,aoml/4903546/profiles/D4903546_080.nc,4903546,80.0,2024-07-11T07:30:31Z,23.82819,-95.97652,2015.0799560546875,BERYL,2024
aoml/4903547/profiles/D4903547_078.nc,aoml/4903547/profiles/D4903547_078.nc,4903547,78.0,2024-07-01T19:46:27Z,23.67713,-95.20845,2003.3199462890625,BERYL,2024
aoml/4903547/profiles/D4903547_079.nc,aoml/4903547/profiles/D4903547_079.nc,4903547,79.0,2024-07-06T20:21:16Z,23.13535,-95.33038,2015.4000244140625,BERYL,2024
aoml/4903547/profiles/D4903547_080.nc,aoml/4903547/profiles/D4903547_080.nc,4903547,80.0,2024-07-11T20:51:35Z,22.6527,-95.42827,2011.52001953125,BERYL,2024
aoml/4903548/profiles/D4903548_078.nc,aoml/4903548/profiles/D4903548_078.nc,4903548,78.0,2024-07-01T04:14:02Z,26.43049,-89.5932,2003.8399658203125,BERYL,2024
aoml/4903548/profiles/D4903548_079.nc,aoml/4903548/profiles/D4903548_079.nc,4903548,79.0,2024-07-06T04:51:59Z,26.33106,-89.63028,2013.6400146484375,BERYL,2024
aoml/4903548/profiles/D4903548_080.nc,aoml/4903548/profiles/D4903548_080.nc,4903548,80.0,2024-07-11T05:30:10Z,26.33813,-89.45323,2014.1600341796875,BERYL,2024
aoml/4903549/profiles/D4903549_078.nc,aoml/4903549/profiles/D4903549_078.nc,4903549,78.0,2024-07-01T10:27:19Z,26.95087,-88.30188,1801.47998046875,BERYL,2024
aoml/4903549/profiles/D4903549_079.nc,aoml/4903549/profiles/D4903549_079.nc,4903549,79.0,2024-07-06T11:16:57Z,26.65671,-88.21551,1765.47998046875,BERYL,2024
aoml/4903549/profiles/D4903549_080.nc,aoml/4903549/profiles/D4903549_080.nc,4903549,80.0,2024-07-11T12:18:44Z,26.84757,-87.47826,1797.47998046875,BERYL,2024
aoml/4903550/profiles/D4903550_078.nc,aoml/4903550/profiles/D4903550_078.nc,4903550,78.0,2024-06-30T17:16:13Z,25.17198,-89.31991,2005.3199462890625,BERYL,2024
aoml/4903550/profiles/D4903550_079.nc,aoml/4903550/profiles/D4903550_079.nc,4903550,79.0,2024-07-05T18:04:40Z,25.13601,-89.36436,2017.43994140625,BERYL,2024
aoml/4903550/profiles/D4903550_080.nc,aoml/4903550/profiles/D4903550_080.nc,4903550,80.0,2024-07-10T18:43:18Z,25.00588,-89.42915,2004.1600341796875,BERYL,2024
aoml/4903551/profiles/D4903551_078.nc,aoml/4903551/profiles/D4903551_078.nc,4903551,78.0,2024-06-30T18:33:10Z,24.85732,-86.32897,2011.1600341796875,BERYL,2024
aoml/4903551/profiles/D4903551_079.nc,aoml/4903551/profiles/D4903551_079.nc,4903551,79.0,2024-07-05T19:11:26Z,24.65985,-86.04317,2004.0400390625,BERYL,2024
aoml/4903551/profiles/D4903551_080.nc,aoml/4903551/profiles/D4903551_080.nc,4903551,80.0,2024-07-10T19:59:19Z,24.66689,-85.74379,2011.239990234375,BERYL,2024
aoml/4903552/profiles/D4903552_078.nc,aoml/4903552/profiles/D4903552_078.nc,4903552,78.0,2024-06-30T04:58:57Z,24.65276,-84.30003,2001.56005859375,BERYL,2024
aoml/4903552/profiles/D4903552_079.nc,aoml/4903552/profiles/D4903552_079.nc,4903552,79.0,2024-07-05T05:47:56Z,24.75412,-84.43942,2011.1600341796875,BERYL,2024
aoml/4903552/profiles/D4903552_080.nc,aoml/4903552/profiles/D4903552_080.nc,4903552,80.0,2024-07-10T06:36:57Z,24.98475,-84.52007,2009.0,BERYL,2024
aoml/4903554/profiles/D4903554_085.nc,aoml/4903554/profiles/D4903554_085.nc,4903554,85.0,2024-07-02T04:41:26Z,23.39518,-84.39585,1948.0,BERYL,2024
aoml/4903554/profiles/D4903554_086.nc,aoml/4903554/profiles/D4903554_086.nc,4903554,86.0,2024-07-07T05:58:39Z,23.24864,-84.30176,1941.56005859375,BERYL,2024
aoml/4903555/profiles/D4903555_077.nc,aoml/4903555/profiles/D4903555_077.nc,4903555,77.0,2024-06-28T02:24:22Z,25.65695,-94.07949,2009.8800048828125,BERYL,2024
aoml/4903555/profiles/D4903555_078.nc,aoml/4903555/profiles/D4903555_078.nc,4903555,78.0,2024-07-03T03:39:11Z,25.65188,-93.8926,2009.9200439453125,BERYL,2024
aoml/4903555/profiles/D4903555_079.nc,aoml/4903555/profiles/D4903555_079.nc,4903555,79.0,2024-07-08T05:00:40Z,25.52396,-93.44412,2003.9599609375,BERYL,2024
aoml/4903556/profiles/D4903556_078.nc,aoml/4903556/profiles/D4903556_078.nc,4903556,78.0,2024-06-30T13:04:09Z,26.61078,-84.91956,1389.239990234375,BERYL,2024
aoml/4903556/profiles/D4903556_079.nc,aoml/4903556/profiles/D4903556_079.nc,4903556,79.0,2024-07-05T13:11:29Z,26.6334,-84.92951,1421.0,BERYL,2024
aoml/4903556/profiles/D4903556_080.nc,aoml/4903556/profiles/D4903556_080.nc,4903556,80.0,2024-07-10T13:40:52Z,26.74968,-84.97197,2005.3599853515625,BERYL,2024
aoml/4903557/profiles/D4903557_078.nc,aoml/4903557/profiles/D4903557_078.nc,4903557,78.0,2024-06-30T03:46:50Z,25.46733,-89.55086,2006.0400390625,BERYL,2024
aoml/4903557/profiles/D4903557_079.nc,aoml/4903557/profiles/D4903557_079.nc,4903557,79.0,2024-07-05T04:24:52Z,25.68543,-89.46008,2005.56005859375,BERYL,2024
aoml/4903557/profiles/D4903557_080.nc,aoml/4903557/profiles/D4903557_080.nc,4903557,80.0,2024-07-10T05:08:38Z,25.99665,-89.56456,2017.0799560546875,BERYL,2024
aoml/4903558/profiles/D4903558_043.nc,aoml/4903558/profiles/D4903558_043.nc,4903558,43.0,2024-07-04T13:39:32Z,19.15576,-74.24295,1842.199951171875,BERYL,2024
aoml/4903558/profiles/D4903558_044.nc,aoml/4903558/profiles/D4903558_044.nc,4903558,44.0,2024-07-10T01:31:53Z,19.14289,-74.0288,1866.3199462890625,BERYL,2024
aoml/4903559/profiles/D4903559_044.nc,aoml/4903559/profiles/D4903559_044.nc,4903559,44.0,2024-07-03T05:58:31Z,19.6195,-84.45493,2006.52001953125,BERYL,2024
aoml/4903559/profiles/D4903559_045.nc,aoml/4903559/profiles/D4903559_045.nc,4903559,45.0,2024-07-08T14:34:25Z,19.68705,-84.36833,2004.1600341796875,BERYL,2024
aoml/4903561/profiles/D4903561_043.nc,aoml/4903561/profiles/D4903561_043.nc,4903561,43.0,2024-07-02T13:18:53Z,18.79685,-77.41075,2015.199951171875,BERYL,2024
aoml/4903562/profiles/D4903562_044.nc,aoml/4903562/profiles/D4903562_044.nc,4903562,44.0,2024-07-02T21:55:02Z,19.0848,-86.14609,2011.5999755859375,BERYL,2024
