target,macro_region,patch_lat0,patch_lon0,patch_label,rows,dates,raw_rmse,raw_mae,raw_bias,raw_corr,corrected_rmse,corrected_mae,corrected_bias,corrected_corr,mae_improvement,rmse_improvement
d26,indian,0,140,"lat[0,20) lon[140,160)",1069,393,27.692413368111545,22.640648406511325,-20.763014375658177,0.6593610773652288,15.885704503138685,12.059418337090431,-1.0144226610681442,0.7511026874906357,10.581230069420894,11.80670886497286
d26,indian,-20,40,"lat[-20,0) lon[40,60)",955,354,16.99147043324314,12.93814699941905,-5.722739166930444,0.6599199356069391,15.077987472688168,12.3231595143113,3.4549302246829114,0.7250923394565411,0.6149874851077506,1.9134829605549726
d26,indian,20,140,"lat[20,40) lon[140,160)",605,232,14.460882123176543,10.665010011258145,1.7755583880851338,0.7906544774165237,13.330771430374242,9.804974412097934,-2.9983728351551395,0.8319263139150497,0.8600355991602111,1.130110692802301
d26,indian,20,60,"lat[20,40) lon[60,80)",573,255,12.739419635132137,9.542429170453726,5.690929405001558,0.669768088248682,10.772712200563937,7.923618489851067,1.963359308915465,0.7018530070668242,1.6188106806026594,1.9667074345681996
d26,indian,20,40,"lat[20,40) lon[40,60)",485,222,12.718499380285124,9.605342687077435,7.614008951443395,0.5672635279970282,10.248691965067218,7.4659830485875665,2.979339768291963,0.609936161983278,2.1393596384898688,2.4698074152179057
d26,indian,-20,100,"lat[-20,0) lon[100,120)",393,222,19.166006031133993,14.561035174756327,-10.422628159703326,0.6440584075595647,13.478856663098341,10.339192240411622,0.5771469901727504,0.7683303129437221,4.221842934344705,5.6871493680356515
d26,indian,0,40,"lat[0,20) lon[40,60)",373,232,20.969792038907293,14.521424333185855,-1.8584307645891485,0.6955359079487331,20.68306713953665,15.928696959487615,6.454479930948656,0.7378577441283776,-1.4072726263017596,0.28672489937064327
d26,indian,-40,40,"lat[-40,-20) lon[40,60)",336,155,12.150818358748085,9.243141238480472,3.3613703365806664,0.76105647636972,12.404437285791682,9.615208485568697,2.087813592876529,0.6887072392478703,-0.3720672470882249,-0.2536189270435969
d26,indian,-20,140,"lat[-20,0) lon[140,160)",278,205,20.208226609176776,16.3107441482587,-13.382310783096969,0.8590214997053474,15.536506758921238,12.26683026143536,3.5568496409665604,0.8715576636128616,4.04391388682334,4.671719850255538
d26,indian,-40,60,"lat[-40,-20) lon[60,80)",277,114,9.765032251355668,7.53942361359464,-2.8219397768763104,0.7882101993353842,9.241518097739052,7.231444831215549,-2.160337008690005,0.782380418255025,0.3079787823790916,0.5235141536166168
